epoch,flops,grad_norm_0,grad_norm_1,grad_norm_2,grad_norm_3,step,train_value_accuracy,train_value_loss
0,2220416.0,0.08474220335483551,0.24150733649730682,0.2683674693107605,0.36906540393829346,43,1.0,0.91749107837677
0,2321344.0,0.0655147135257721,0.2558234632015228,0.4251035451889038,0.5623399019241333,45,1.0,0.8689655065536499
0,2422272.0,0.08454831689596176,0.16761554777622223,0.14030314981937408,0.29179084300994873,47,1.0,0.8775567412376404
0,2523200.0,0.07538019120693207,0.15486982464790344,0.2378121316432953,0.30319997668266296,49,1.0,0.7622124552726746
0,2624128.0,0.17514604330062866,0.4187304377555847,0.30606698989868164,0.36277785897254944,51,1.0,1.0196043252944946
0,2725056.0,0.14359024167060852,0.2441074103116989,0.26434245705604553,0.5362396836280823,53,0.0,1.3663723468780518
0,2825984.0,0.3195842504501343,0.3012712001800537,0.2973127067089081,0.3893108665943146,55,1.0,0.8785281777381897
0,2926912.0,0.08460208773612976,0.3173615634441376,0.2557007670402527,0.4248277246952057,57,0.0,1.1249325275421143
0,3027840.0,0.09653405845165253,0.23163257539272308,0.311147004365921,0.3814716041088104,59,1.0,0.9779810905456543
0,3128768.0,0.05904179438948631,0.42202359437942505,0.3890336751937866,0.35264673829078674,61,1.0,0.969377338886261
0,3229696.0,0.09101904183626175,0.1728268414735794,0.3413577377796173,0.3730042576789856,63,1.0,0.9869832992553711
0,3330624.0,0.32985299825668335,0.335164874792099,0.3051395118236542,0.5856202840805054,65,0.0,1.3639620542526245
0,3431552.0,0.3303932547569275,0.28949815034866333,0.30207309126853943,0.42589622735977173,67,1.0,0.7637032270431519
0,3532480.0,0.1427300125360489,0.3712557554244995,0.5916529893875122,0.5154141783714294,69,0.0,1.3783762454986572
0,3633408.0,0.36379486322402954,0.31291526556015015,0.26473739743232727,0.1288573443889618,71,1.0,1.0322688817977905
0,3734336.0,0.13810423016548157,0.14897072315216064,0.19995947182178497,0.2500128448009491,73,1.0,0.9551597237586975
0,3835264.0,0.05026383325457573,0.2820126712322235,0.37314385175704956,0.5043845176696777,75,1.0,0.8447443246841431
0,3936192.0,0.333592027425766,0.3412589430809021,0.6644778251647949,0.6222453117370605,77,1.0,0.9555263519287109
0,4037120.0,0.12344026565551758,0.19010749459266663,0.22426196932792664,0.1400909423828125,79,1.0,0.7033490538597107
0,4138048.0,0.2573474943637848,0.27932208776474,0.5959919095039368,0.5906592607498169,81,1.0,0.8220730423927307
0,4238976.0,0.08171745389699936,0.24852316081523895,0.1656389683485031,0.29159751534461975,83,1.0,0.717444658279419
0,4339904.0,0.0558311827480793,0.11661264300346375,0.2998157739639282,0.504153311252594,85,0.0,1.1622695922851562
0,4440832.0,0.20443497598171234,0.278437077999115,0.3719498813152313,0.45381420850753784,87,1.0,0.9088715314865112
0,4541760.0,0.19495396316051483,0.33922359347343445,0.5719950795173645,0.41363564133644104,89,0.0,1.4070206880569458
0,4642688.0,0.22851251065731049,0.41285577416419983,0.38825687766075134,0.5561959743499756,91,1.0,0.7427423000335693
0,4743616.0,0.1212480217218399,0.3472459614276886,0.38805168867111206,0.40915536880493164,93,1.0,0.8139358758926392
0,4844544.0,0.12342461198568344,0.3377265930175781,0.447642058134079,0.6745181083679199,95,1.0,0.6674612164497375
0,4945472.0,0.11827806383371353,0.24462944269180298,0.50214022397995,0.37565821409225464,97,1.0,0.8076555728912354
0,5046400.0,0.25113537907600403,0.2502955198287964,0.3068430423736572,0.48378822207450867,99,0.0,1.3115525245666504
0,5147328.0,0.1298729032278061,0.20221738517284393,0.14667461812496185,0.13213476538658142,101,1.0,0.7293784618377686
0,5248256.0,0.12870782613754272,0.16703855991363525,0.14853207767009735,0.25330114364624023,103,1.0,0.8207206726074219
0,5349184.0,0.3251001536846161,0.25788015127182007,0.318571001291275,0.4457572102546692,105,1.0,1.0359551906585693
0,5450112.0,0.2024022340774536,0.28277021646499634,0.30466020107269287,0.6705222129821777,107,0.0,1.4665576219558716
0,5551040.0,0.18049082159996033,0.23738624155521393,0.1855265498161316,0.07063350826501846,109,1.0,1.078991413116455
0,5651968.0,0.17285609245300293,0.4500667154788971,0.4187721014022827,0.3570671081542969,111,0.0,1.2285290956497192
0,5752896.0,0.10490097850561142,0.20435591042041779,0.3048584759235382,0.44593146443367004,113,1.0,0.7100740075111389
0,5853824.0,0.09229690581560135,0.16950364410877228,0.2478572428226471,0.4627302587032318,115,1.0,0.6382448077201843
0,5954752.0,0.13563653826713562,0.5468024611473083,0.4676145613193512,0.7205918431282043,117,0.0,1.2385780811309814
0,6055680.0,0.23733416199684143,0.28429025411605835,0.3463161289691925,0.46367067098617554,119,1.0,0.8541579842567444
0,6156608.0,0.07248092442750931,0.36304518580436707,0.2841188311576843,0.2897651493549347,121,1.0,0.7683836221694946
0,6257536.0,0.11200540512800217,0.20800432562828064,0.33547744154930115,0.404537171125412,123,1.0,0.8874546885490417
0,6358464.0,0.19708524644374847,0.22228610515594482,0.2748091518878937,0.3384850025177002,125,1.0,0.9061742424964905
0,6459392.0,0.1146276593208313,0.1769677698612213,0.230426624417305,0.42246153950691223,127,1.0,0.6268390417098999
0,6560320.0,0.12119133770465851,0.3372199237346649,0.5592467784881592,0.7209528088569641,129,1.0,0.7233733534812927
0,6661248.0,0.19788597524166107,0.27535322308540344,0.34501710534095764,0.27882394194602966,131,0.0,1.4828457832336426
0,6762176.0,0.13309839367866516,0.46962928771972656,0.5277425050735474,0.5805163979530334,133,1.0,1.00547456741333
0,6863104.0,0.22566677629947662,0.24874258041381836,0.11217246949672699,0.08634355664253235,135,1.0,0.9104584455490112
0,6964032.0,0.06072204187512398,0.13054874539375305,0.11363174021244049,0.16260313987731934,137,1.0,0.9400519132614136
0,7064960.0,0.1238473579287529,0.32876157760620117,0.3215770125389099,0.3462316691875458,139,1.0,0.9602324962615967
0,7165888.0,0.17114770412445068,0.26818138360977173,0.36800074577331543,0.361275315284729,141,0.0,1.1020599603652954
0,7266816.0,0.11568416655063629,0.18212173879146576,0.22852599620819092,0.3442186415195465,143,0.0,1.5097531080245972
0,7367744.0,0.16760490834712982,0.191476970911026,0.20087683200836182,0.3150380551815033,145,1.0,0.6553624868392944
0,7468672.0,0.19258280098438263,0.271451860666275,0.2646764814853668,0.3373580873012543,147,1.0,0.7100770473480225
0,7569600.0,0.23517626523971558,0.4358026087284088,0.3573117256164551,0.10653238743543625,149,0.0,1.3894072771072388
0,7670528.0,0.08053139597177505,0.12180235981941223,0.06139088049530983,0.041705209761857986,151,1.0,0.878860592842102
0,7771456.0,0.08979789912700653,0.07170024514198303,0.2573288083076477,0.3952595293521881,153,1.0,0.7248610854148865
0,7872384.0,0.18335497379302979,0.40878191590309143,0.4475843906402588,0.6578027606010437,155,1.0,0.5735024213790894
0,7973312.0,0.08869112282991409,0.31429073214530945,0.288653165102005,0.29006844758987427,157,1.0,0.8574017286300659
0,8074240.0,0.1163993775844574,0.3136385977268219,0.24957555532455444,0.37733590602874756,159,0.0,1.2431819438934326
0,8175168.0,0.21710766851902008,0.2590703070163727,0.2912691831588745,0.3403977155685425,161,1.0,0.891372561454773
0,8276096.0,0.196901336312294,0.2887610197067261,0.33096644282341003,0.39825138449668884,163,1.0,1.0013935565948486
0,8377024.0,0.09554881602525711,0.17644956707954407,0.14959286153316498,0.2644258439540863,165,1.0,0.7675039172172546
0,8477952.0,0.05056920275092125,0.07006427645683289,0.4139309227466583,0.3343377411365509,167,0.0,1.052127718925476
0,8578880.0,0.21374382078647614,0.40808629989624023,0.3655833899974823,0.4897858202457428,169,0.0,1.1458112001419067
0,8679808.0,0.08128423988819122,0.525057852268219,0.5569801330566406,0.4823964536190033,171,1.0,0.8691851496696472
0,8780736.0,0.32550352811813354,0.4680436849594116,0.842302143573761,0.7413328886032104,173,1.0,0.5646271109580994
0,8881664.0,0.04772527888417244,0.08808615058660507,0.14246399700641632,0.24207009375095367,175,0.0,1.0594673156738281
0,8982592.0,0.07258293032646179,0.17295189201831818,0.14140532910823822,0.25425559282302856,177,1.0,0.6536778211593628
0,9083520.0,0.13425305485725403,0.14492081105709076,0.1787077933549881,0.36324191093444824,179,1.0,0.5535091757774353
0,9184448.0,0.3800175189971924,0.5843315720558167,0.6458166837692261,0.6665087342262268,181,1.0,0.9936803579330444
0,9285376.0,0.26279714703559875,0.22052417695522308,0.10502030700445175,0.10569623857736588,183,1.0,0.9306681156158447
0,9386304.0,0.18325968086719513,0.33206072449684143,0.3356183171272278,0.3502768576145172,185,1.0,0.8096776604652405
0,9487232.0,0.09944243729114532,0.0575142577290535,0.24293364584445953,0.23607605695724487,187,0.0,1.162753701210022
0,9588160.0,0.3637956976890564,0.4654083251953125,0.45150578022003174,0.30581557750701904,189,1.0,0.6174865365028381
0,9689088.0,0.05687979236245155,0.12902095913887024,0.4562433362007141,0.4521848261356354,191,1.0,0.9682114124298096
0,9790016.0,0.0877838209271431,0.13058523833751678,0.201465904712677,0.250489205121994,193,1.0,0.9278850555419922
0,9890944.0,0.17342008650302887,0.36790958046913147,0.5837997794151306,0.4202387034893036,195,0.0,1.4365438222885132
0,9991872.0,0.04879797250032425,0.07667525112628937,0.38971397280693054,0.5715226531028748,197,0.0,1.532227873802185
0,10092800.0,0.0741516575217247,0.22758008539676666,0.18424563109874725,0.32370468974113464,199,1.0,0.6821964383125305
0,10193728.0,0.21031734347343445,0.21253855526447296,0.19748908281326294,0.34912288188934326,201,0.0,1.2071728706359863
0,10294656.0,0.14467978477478027,0.15378519892692566,0.04819831997156143,0.47320160269737244,203,0.0,1.5681359767913818
0,10395584.0,0.08131935447454453,0.10679638385772705,0.17932187020778656,0.21828864514827728,205,1.0,0.8911088705062866
0,10496512.0,0.18272852897644043,0.25867757201194763,0.3005148768424988,0.4244065582752228,207,1.0,0.734187126159668
0,10597440.0,0.2014075517654419,0.16321271657943726,0.37475162744522095,0.3995668590068817,209,1.0,0.914688229560852
0,10698368.0,0.14651992917060852,0.16790269315242767,0.20465347170829773,0.29667502641677856,211,1.0,0.7873475551605225
0,10799296.0,0.08276230841875076,0.3012024164199829,0.2732304036617279,0.48172739148139954,213,0.0,1.2067081928253174
0,10900224.0,0.1720176637172699,0.22096732258796692,0.23635275661945343,0.2082919031381607,215,1.0,0.8818802833557129
0,11001152.0,0.07191269099712372,0.24805882573127747,0.29433777928352356,0.3182307779788971,217,1.0,0.9306281805038452
0,11102080.0,0.151698037981987,0.12755753099918365,0.26326942443847656,0.309175968170166,219,0.0,1.5497640371322632
0,11203008.0,0.09902139008045197,0.1331636607646942,0.18263256549835205,0.1698625683784485,221,1.0,0.9493542909622192
0,11303936.0,0.21916458010673523,0.2584584057331085,0.21542170643806458,0.5974250435829163,223,0.0,1.4933879375457764
0,11404864.0,0.07628657668828964,0.14506779611110687,0.23590920865535736,0.562316358089447,225,0.0,1.4749040603637695
0,11505792.0,0.17898398637771606,0.22145463526248932,0.31770768761634827,0.3103349506855011,227,0.0,1.555249810218811
0,11606720.0,0.09409178048372269,0.31111735105514526,0.2819501757621765,0.12627199292182922,229,1.0,0.5359790921211243
0,11707648.0,0.04419654980301857,0.047822363674640656,0.10431142896413803,0.20400242507457733,231,0.0,1.2945703268051147
0,11808576.0,0.40073785185813904,0.36166632175445557,0.3899451494216919,0.3465484082698822,233,1.0,0.907213032245636
0,11909504.0,0.07372480630874634,0.24625681340694427,0.38969409465789795,0.30991336703300476,235,0.0,1.2948262691497803
0,12010432.0,0.05065668374300003,0.12562063336372375,0.18237179517745972,0.37104088068008423,237,1.0,0.5886328220367432
0,12111360.0,0.11344216018915176,0.058405715972185135,0.047607213258743286,0.1439671665430069,239,1.0,1.0669690370559692
0,12212288.0,0.1802901327610016,0.3750077188014984,0.4365900158882141,0.500952959060669,241,1.0,0.8316481113433838
0,12313216.0,0.13910150527954102,0.15029220283031464,0.2547789514064789,0.3495030403137207,243,1.0,0.7556024789810181
0,12414144.0,0.46978968381881714,0.34656280279159546,0.30050918459892273,0.21901492774486542,245,1.0,0.942155122756958
0,12515072.0,0.04386373236775398,0.3682001531124115,0.7553564310073853,0.7250658869743347,247,1.0,0.9069713354110718
0,12616000.0,0.07045747339725494,0.515692412853241,0.49505844712257385,0.4122503101825714,249,1.0,0.5297917723655701
0,12716928.0,0.4623892903327942,0.42503640055656433,0.29576072096824646,0.6979334950447083,251,0.0,1.536649465560913
0,12817856.0,0.009535541757941246,0.09671568870544434,0.1383109986782074,0.16390743851661682,253,1.0,1.045798420906067
0,12918784.0,0.03809316083788872,0.022384535521268845,0.02107887528836727,0.0986245796084404,255,1.0,0.7316820621490479
0,13019712.0,0.10218610614538193,0.16044296324253082,0.21328915655612946,0.2063761055469513,257,1.0,0.9439538717269897
0,13120640.0,0.1433611363172531,0.3331339657306671,0.5425754189491272,0.6539528965950012,259,1.0,0.735724687576294
0,13221568.0,0.46239396929740906,0.3463992178440094,0.30370935797691345,0.6182315349578857,261,0.0,1.3530921936035156
0,13322496.0,0.12059508264064789,0.18703842163085938,0.30357834696769714,0.328847736120224,263,1.0,0.7462498545646667
0,13423424.0,0.0638028085231781,0.06646008789539337,0.10406215488910675,0.19129027426242828,265,1.0,0.7865976095199585
0,13524352.0,0.3876313865184784,0.3665407598018646,0.27852049469947815,0.40910643339157104,267,0.0,1.5297001600265503
0,13625280.0,0.21455979347229004,0.280892014503479,0.3569355010986328,0.39255279302597046,269,1.0,0.8839514255523682
0,13726208.0,0.17303618788719177,0.20379363000392914,0.1604180634021759,0.1708441525697708,271,1.0,0.9862754344940186
0,13827136.0,0.07075044512748718,0.09805414825677872,0.24979352951049805,0.29296550154685974,273,1.0,0.5511756539344788
0,13928064.0,0.18063414096832275,0.3705751895904541,0.2990908920764923,0.20200921595096588,275,0.0,1.485693335533142
0,14028992.0,0.0157723780721426,0.40383920073509216,0.3638143539428711,0.33534160256385803,277,1.0,0.9043804407119751
0,14129920.0,0.21429301798343658,0.42815735936164856,0.46203914284706116,0.4861302971839905,279,1.0,0.9137884378433228
0,14230848.0,0.04207666590809822,0.07446648180484772,0.12631972134113312,0.13133016228675842,281,1.0,0.9063056707382202
0,14331776.0,0.14816173911094666,0.15662695467472076,0.23427820205688477,0.25423741340637207,283,1.0,0.6997288465499878
0,14432704.0,0.11187715083360672,0.32223016023635864,0.26497870683670044,0.3175848126411438,285,1.0,0.841335117816925
0,14533632.0,0.4633042514324188,0.41321778297424316,0.3758733868598938,0.3008330762386322,287,1.0,0.8239068388938904
0,14634560.0,0.4638092517852783,0.5917696356773376,0.7766929268836975,0.7110785841941833,289,1.0,0.9511325359344482
0,14735488.0,0.34635162353515625,0.31990504264831543,0.771058201789856,0.7293652296066284,291,0.0,1.2383066415786743
0,14836416.0,0.14692294597625732,0.21915844082832336,0.18724757432937622,0.3493688106536865,293,1.0,0.5927904844284058
0,14937344.0,0.09528788179159164,0.13032083213329315,0.25659656524658203,0.3011557161808014,295,1.0,1.0351221561431885
0,15038272.0,0.21241579949855804,0.21398097276687622,0.24405434727668762,0.3667656183242798,297,1.0,0.6509010791778564
0,15139200.0,0.055175166577100754,0.0919063463807106,0.05494808405637741,0.20223577320575714,299,1.0,0.5559548735618591
0,15240128.0,0.11773569136857986,0.25942090153694153,0.4658645689487457,0.5214794874191284,301,1.0,0.8521075248718262
0,15341056.0,0.0708993673324585,0.222775399684906,0.2818070650100708,0.31465160846710205,303,1.0,0.8923318386077881
0,15441984.0,0.05354161188006401,0.23672185838222504,0.26398882269859314,0.29744645953178406,305,0.0,1.0943775177001953
0,15542912.0,0.18241216242313385,0.3542824983596802,0.40129172801971436,0.3755726218223572,307,1.0,0.6772072911262512
0,15643840.0,0.0728500559926033,0.21633166074752808,0.25729283690452576,0.3493237793445587,309,0.0,1.5915296077728271
0,15744768.0,0.14269983768463135,0.16809049248695374,0.1906323879957199,0.2644997537136078,311,1.0,0.954269289970398
0,15845696.0,0.179599329829216,0.20635351538658142,0.2312784343957901,0.22706551849842072,313,1.0,1.0803234577178955
0,15946624.0,0.16675445437431335,0.278571754693985,0.21596002578735352,0.275427907705307,315,1.0,1.0107421875
0,16047552.0,0.05908353999257088,0.09341549873352051,0.28801748156547546,0.3578994572162628,317,1.0,0.9079062342643738
0,16148480.0,0.21148446202278137,0.38929441571235657,0.4516136348247528,0.5882316827774048,319,1.0,0.6564844250679016
0,16249408.0,0.15346133708953857,0.23630619049072266,0.22134432196617126,0.3074057996273041,321,1.0,0.9214998483657837
0,16350336.0,0.0568072684109211,0.03310299664735794,0.271761029958725,0.19554390013217926,323,1.0,0.7599424123764038
0,16451264.0,0.08856597542762756,0.09590499848127365,0.10538607835769653,0.16655460000038147,325,1.0,0.7887548208236694
0,16552192.0,0.350557416677475,0.3298112154006958,0.32723620533943176,0.2833106219768524,327,1.0,0.8560230135917664
0,16653120.0,0.09763242304325104,0.15143752098083496,0.25649675726890564,0.3057508170604706,329,1.0,0.8499646782875061
0,16754048.0,0.21135768294334412,0.21159560978412628,0.3124261796474457,0.30237746238708496,331,1.0,0.901729941368103
0,16854976.0,0.042482923716306686,0.11916616559028625,0.13887329399585724,0.2742842733860016,333,1.0,0.5086700916290283
0,16955904.0,0.0645112693309784,0.10863539576530457,0.28901752829551697,0.2913798987865448,335,1.0,0.9217590689659119
0,17056832.0,0.11596086621284485,0.0739261656999588,0.44335702061653137,0.3873820900917053,337,1.0,0.8587730526924133
0,17157760.0,0.15386487543582916,0.1355345994234085,0.3030233681201935,0.23093417286872864,339,1.0,0.7907229661941528
0,17258688.0,0.4161345362663269,0.7309679985046387,0.7443522214889526,0.7553508877754211,341,0.0,1.3633427619934082
0,17359616.0,0.17101523280143738,0.19972580671310425,0.23641856014728546,0.3463784456253052,343,1.0,1.0906518697738647
0,17460544.0,0.06569798290729523,0.09946141391992569,0.307125449180603,0.49204277992248535,345,1.0,0.5454163551330566
0,17561472.0,0.05520167201757431,0.1382724493741989,0.34428560733795166,0.4238402545452118,347,1.0,0.7706888914108276
0,17662400.0,0.07994669675827026,0.15227903425693512,0.3237461745738983,0.3320890963077545,349,0.0,1.204675555229187
0,17763328.0,0.04282662644982338,0.33517012000083923,0.35848623514175415,0.6990739703178406,351,0.0,1.3986560106277466
0,17864256.0,0.20743317902088165,0.28018754720687866,0.32156580686569214,0.3366556167602539,353,0.0,1.07559335231781
0,17965184.0,0.09832443296909332,0.189156636595726,0.23824843764305115,0.2330227792263031,355,1.0,0.9500725269317627
0,18066112.0,0.20816773176193237,0.3827328085899353,0.4354478418827057,0.5689965486526489,357,1.0,0.6452425122261047
0,18167040.0,0.35010021924972534,0.2655391991138458,0.3829091787338257,0.3271739184856415,359,1.0,0.9213252067565918
0,18267968.0,0.003338796319440007,0.20440110564231873,0.3696383237838745,0.32835161685943604,361,1.0,1.0272026062011719
0,18368896.0,0.09289915859699249,0.20899583399295807,0.29108768701553345,0.4214494228363037,363,1.0,0.64858078956604
0,18469824.0,0.05971179157495499,0.14957009255886078,0.25450584292411804,0.056946441531181335,365,0.0,1.337478518486023
0,18570752.0,0.47906941175460815,0.4283607006072998,0.41513484716415405,0.37026387453079224,367,1.0,0.7133671641349792
0,18671680.0,0.10610798746347427,0.38955849409103394,0.324360728263855,0.39228397607803345,369,0.0,1.6454964876174927
0,18772608.0,0.1298072785139084,0.15883448719978333,0.28169840574264526,0.35175931453704834,371,1.0,0.7395265698432922
0,18873536.0,0.40946751832962036,0.7409502863883972,1.1486867666244507,1.1402908563613892,373,1.0,0.8565243482589722
0,18974464.0,0.08476228266954422,0.13797412812709808,0.1451817750930786,0.17904391884803772,375,1.0,0.8611446619033813
0,19075392.0,0.09043074399232864,0.11200635135173798,0.2729541063308716,0.2720843553543091,377,1.0,0.9262703061103821
0,19176320.0,0.10473829507827759,0.09412921965122223,0.1797911673784256,0.18526294827461243,379,1.0,0.7781107425689697
0,19277248.0,0.4229501783847809,0.35157930850982666,0.4967655837535858,0.49496734142303467,381,1.0,0.9084897041320801
0,19378176.0,0.3401671051979065,0.40540772676467896,0.35822030901908875,0.3069573938846588,383,1.0,0.4933834671974182
0,19479104.0,0.21049481630325317,0.25715968012809753,0.29572832584381104,0.31745341420173645,385,1.0,0.9275298118591309
0,19580032.0,0.4065626859664917,0.30459022521972656,0.31966960430145264,0.3278687596321106,387,1.0,0.8417387008666992
0,19680960.0,0.11717353016138077,0.1293611228466034,0.15623407065868378,0.18437279760837555,389,1.0,0.8771658539772034
0,19781888.0,0.4783899188041687,0.6224918365478516,0.5067490935325623,0.43782663345336914,391,1.0,0.6139706373214722
0,19882816.0,0.2557027339935303,0.1857665628194809,0.2736048698425293,0.4056859016418457,393,1.0,1.0180444717407227
0,19983744.0,0.17388580739498138,0.3750816881656647,0.3757299780845642,0.4690095782279968,395,1.0,0.7442978620529175
0,20084672.0,0.20652198791503906,0.38243407011032104,0.4653396010398865,0.42915868759155273,397,0.0,1.5900466442108154
0,20185600.0,0.1878388375043869,0.2579529285430908,0.20238547027111053,0.22477665543556213,399,1.0,0.8582987785339355
0,20286528.0,0.051993709057569504,0.22758089005947113,0.20982177555561066,0.24569575488567352,401,1.0,1.0241389274597168
0,20387456.0,0.2686566710472107,0.2625004053115845,0.4649977684020996,0.4748488962650299,403,1.0,0.9810069799423218
0,20488384.0,0.07700908184051514,0.2710603177547455,0.2455693930387497,0.41284048557281494,405,1.0,0.5219672322273254
0,20589312.0,0.16134925186634064,0.12763963639736176,0.17882905900478363,0.09304287284612656,407,0.0,1.306140661239624
0,20690240.0,0.42502841353416443,0.3886542022228241,0.3706228733062744,0.19317054748535156,409,1.0,0.5324841737747192
0,20791168.0,0.17297610640525818,0.16345152258872986,0.38147443532943726,0.44111713767051697,411,1.0,0.9877126216888428
0,20892096.0,0.0258567463606596,0.08320434391498566,0.3294515907764435,0.33110782504081726,413,1.0,0.8468160033226013
0,20993024.0,0.0995529368519783,0.38905248045921326,0.301784485578537,0.27244099974632263,415,1.0,0.8432264924049377
0,21093952.0,0.07142386585474014,0.2224970906972885,0.24879397451877594,0.2519085705280304,417,1.0,1.029305338859558
0,21194880.0,0.11793877184391022,0.3654239773750305,0.2767704427242279,0.2712096869945526,419,1.0,0.5403594374656677
0,21295808.0,0.41480615735054016,0.33645015954971313,0.3616403341293335,0.1784362643957138,421,1.0,0.4763331711292267
0,21396736.0,0.2622844874858856,0.18688860535621643,0.2530812919139862,0.2199207842350006,423,1.0,0.8632550239562988
0,21497664.0,0.12159515917301178,0.12410075962543488,0.32137224078178406,0.3241958022117615,425,1.0,0.9047073125839233
0,21598592.0,0.20363925397396088,0.15470263361930847,0.0444827675819397,0.11845389753580093,427,1.0,0.7332072854042053
0,21699520.0,0.13122841715812683,0.2778032422065735,0.22192750871181488,0.03239414840936661,429,0.0,1.2416181564331055
0,21800448.0,0.17722472548484802,0.25005853176116943,0.27704739570617676,0.28825730085372925,431,1.0,0.5940719842910767
0,21901376.0,0.03785296529531479,0.3828705847263336,0.3530515134334564,0.43256330490112305,433,1.0,1.0146448612213135
0,22002304.0,0.08202696591615677,0.10826235264539719,0.15136343240737915,0.27126792073249817,435,1.0,0.6514021158218384
0,22103232.0,0.3078831434249878,0.25559160113334656,0.2811797261238098,0.29152098298072815,437,1.0,0.696311354637146
0,22204160.0,0.11191211640834808,0.410635381937027,0.36351698637008667,0.35278552770614624,439,0.0,1.1987953186035156
0,22305088.0,0.11750505864620209,0.08843623846769333,0.2927207350730896,0.27609238028526306,441,1.0,0.8769656419754028
0,22406016.0,0.021461736410856247,0.2070542722940445,0.3015548586845398,0.32085877656936646,443,1.0,0.8774399757385254
0,22506944.0,0.03343171626329422,0.0879286453127861,0.40455830097198486,0.3267340660095215,445,1.0,0.49133607745170593
0,22607872.0,0.48847708106040955,0.45368295907974243,0.4406645894050598,0.9226062297821045,447,0.0,1.6741585731506348
0,22708800.0,0.24562329053878784,0.19390200078487396,0.17487506568431854,0.24366775155067444,449,1.0,0.9581522345542908
0,22809728.0,0.09360650926828384,0.44562074542045593,0.852340579032898,0.9218729138374329,451,1.0,0.9080672264099121
0,22910656.0,0.0855865404009819,0.36263507604599,0.43146488070487976,0.7775076627731323,453,0.0,1.5323501825332642
0,23011584.0,0.07773622125387192,0.17710676789283752,0.2570302188396454,0.2950705289840698,455,1.0,0.8577138781547546
0,23112512.0,0.43755456805229187,0.323972225189209,0.3138130307197571,0.30231863260269165,457,1.0,0.875774621963501
0,23213440.0,0.127106174826622,0.2683461308479309,0.22799347341060638,0.23436239361763,459,1.0,0.8744515180587769
0,23314368.0,0.11626513302326202,0.16037842631340027,0.35764822363853455,0.7150228023529053,461,0.0,1.549659013748169
0,23415296.0,0.043632108718156815,0.19958093762397766,0.3102685809135437,0.6630524396896362,463,0.0,1.5502071380615234
0,23516224.0,0.4147876501083374,0.2973891496658325,0.2687140107154846,0.29128074645996094,465,1.0,0.8105223774909973
0,23617152.0,0.20974043011665344,0.3803674280643463,0.49719133973121643,0.5480515956878662,467,1.0,0.8401111364364624
0,23718080.0,0.0631830170750618,0.16726820170879364,0.14343762397766113,0.17432920634746552,469,1.0,0.7744528651237488
0,23819008.0,0.10352394729852676,0.14619071781635284,0.2778215706348419,0.2672708034515381,471,0.0,1.5857263803482056
