epoch,flops,step,train_value_loss
0,359976960.0,89,0.9746573567390442
0,719953920.0,179,0.9741472005844116
0,1079930880.0,269,1.0101211071014404
0,1439907840.0,359,0.8821690082550049
0,1799884800.0,449,0.9222400188446045
0,2159861760.0,539,0.9281550049781799
0,2519838720.0,629,0.893553614616394
0,2879815680.0,719,1.0700461864471436
0,3239792640.0,809,0.8992679119110107
0,3599769600.0,899,0.8513287305831909
0,3959746560.0,989,0.891299843788147
0,4319723520.0,1079,0.8937896490097046
0,4679700480.0,1169,0.811153769493103
0,5039677440.0,1259,0.8805623054504395
0,5399654400.0,1349,0.8901538848876953
0,5759631360.0,1439,0.9229882955551147
0,6119608320.0,1529,1.0007113218307495
0,6479585280.0,1619,0.8189096450805664
0,6839562240.0,1709,0.8317886590957642
0,7199539200.0,1799,0.8553779125213623
0,7559516160.0,1889,0.8198560476303101
0,7919493120.0,1979,0.8966064453125
0,8279470080.0,2069,0.8367847800254822
0,8639447040.0,2159,0.9556412696838379
0,8999424000.0,2249,0.8199494481086731
0,9359400960.0,2339,0.9281148910522461
0,9719377920.0,2429,0.8611842393875122
0,10079354880.0,2519,0.7424987554550171
0,10439331840.0,2609,0.7983508110046387
0,10799308800.0,2699,0.9858896136283875
0,11159285760.0,2789,0.9067952632904053
0,11519262720.0,2879,0.745974063873291
0,11879239680.0,2969,0.9036281704902649
0,12239216640.0,3059,0.8698422908782959
0,12599193600.0,3149,0.7402775287628174
0,12959170560.0,3239,0.7329906225204468
0,13319147520.0,3329,0.7835710644721985
0,13679124480.0,3419,0.8634251952171326
0,14039101440.0,3509,0.7693799734115601
0,14399078400.0,3599,0.7310325503349304
0,14759055360.0,3689,0.820415198802948
0,15119032320.0,3779,0.7467545866966248
0,15479009280.0,3869,0.8157361149787903
0,15838986240.0,3959,0.763414740562439
0,16198963200.0,4049,0.8186855316162109
0,16558940160.0,4139,0.9040369391441345
0,16918917120.0,4229,0.928475558757782
0,17278894080.0,4319,0.8466808795928955
0,17638871040.0,4409,0.8242847919464111
0,17998848000.0,4499,0.7097424268722534
0,18358824960.0,4589,0.7682294249534607
0,18718801920.0,4679,0.7526351809501648
0,19078778880.0,4769,0.7961183786392212
0,19438755840.0,4859,0.8346239328384399
0,19798732800.0,4949,0.8763927221298218
0,20158709760.0,5039,0.8242653012275696
0,20518686720.0,5129,0.7965848445892334
0,20878663680.0,5219,0.668653130531311
0,21238640640.0,5309,0.9091165065765381
0,21598617600.0,5399,0.8527749180793762
0,21958594560.0,5489,0.8506267666816711
0,22318571520.0,5579,0.8351554274559021
0,22678548480.0,5669,0.7263641357421875
0,23038525440.0,5759,0.8000513315200806
0,23398502400.0,5849,0.8390583992004395
0,23758479360.0,5939,0.7208786010742188
0,24118456320.0,6029,0.5856255292892456
0,24478433280.0,6119,0.6671228408813477
0,24838410240.0,6209,0.8068006038665771
0,25198387200.0,6299,0.7806295156478882
