epoch,flops,step,train_value_loss
0,61171200.0,149,1.002474308013916
0,122342400.0,299,0.9377111196517944
0,183513600.0,449,0.8886610269546509
0,244684800.0,599,1.0310766696929932
0,305856000.0,749,0.8928179740905762
0,367027200.0,899,0.8147356510162354
0,428198400.0,1049,0.9062972664833069
0,489369600.0,1199,0.8102246522903442
0,550540800.0,1349,0.8357083797454834
0,611712000.0,1499,0.7537892460823059
0,672883200.0,1649,0.839082658290863
0,734054400.0,1799,0.8574126362800598
0,795225600.0,1949,0.8524657487869263
0,856396800.0,2099,0.8955102562904358
0,917568000.0,2249,0.832273006439209
0,978739200.0,2399,0.8241660594940186
0,1039910400.0,2549,0.9216403961181641
0,1101081600.0,2699,0.9727404117584229
0,1162252800.0,2849,0.833666205406189
0,1223424000.0,2999,0.871607780456543
0,1284595200.0,3149,0.7410358190536499
0,1345766400.0,3299,0.786087155342102
0,1406937600.0,3449,0.7755122184753418
0,1468108800.0,3599,0.7817498445510864
0,1529280000.0,3749,0.6660971641540527
0,1590451200.0,3899,0.875532865524292
0,1651622400.0,4049,0.8241832852363586
0,1712793600.0,4199,0.777394711971283
0,1773964800.0,4349,0.8798176646232605
0,1835136000.0,4499,0.7655169367790222
0,1896307200.0,4649,0.8460153341293335
0,1957478400.0,4799,0.9561471343040466
0,2018649600.0,4949,0.8840447664260864
0,2079820800.0,5099,0.7315952777862549
0,2140992000.0,5249,0.99538654088974
0,2202163200.0,5399,0.8822536468505859
0,2263334400.0,5549,0.754309892654419
0,2324505600.0,5699,0.7295919060707092
0,2385676800.0,5849,0.8873358964920044
0,2446848000.0,5999,0.8486184477806091
0,2508019200.0,6149,0.8108246326446533
0,2569190400.0,6299,0.7409371733665466
0,2630361600.0,6449,0.7915977239608765
0,2691532800.0,6599,0.7750447988510132
0,2752704000.0,6749,0.8697636127471924
0,2813875200.0,6899,0.7766882181167603
0,2875046400.0,7049,0.8444771766662598
0,2936217600.0,7199,0.8467868566513062
0,2997388800.0,7349,0.7343228459358215
0,3058560000.0,7499,0.8241968154907227
0,3119731200.0,7649,0.8333173990249634
0,3180902400.0,7799,0.8677839040756226
0,3242073600.0,7949,0.775846540927887
0,3303244800.0,8099,0.8123215436935425
0,3364416000.0,8249,0.788582980632782
0,3425587200.0,8399,0.7321441173553467
0,3486758400.0,8549,0.9116045832633972
0,3547929600.0,8699,0.8797051906585693
0,3609100800.0,8849,0.7707798480987549
0,3670272000.0,8999,0.714654266834259
0,3731443200.0,9149,0.8337056636810303
0,3792614400.0,9299,0.7080901265144348
0,3853785600.0,9449,0.7280599474906921
0,3914956800.0,9599,0.7406142950057983
0,3976128000.0,9749,0.9711019992828369
0,4037299200.0,9899,0.8092998266220093
0,4098470400.0,10049,0.8375744223594666
0,4159641600.0,10199,0.7369144558906555
0,4220812800.0,10349,0.7762709259986877
0,4281984000.0,10499,0.710477888584137
0,4343155200.0,10649,0.6571224927902222
0,4404326400.0,10799,0.799960732460022
0,4465497600.0,10949,0.7791348099708557
0,4526668800.0,11099,0.7675073742866516
0,4587840000.0,11249,0.9210279583930969
0,4649011200.0,11399,0.8711220026016235
0,4710182400.0,11549,0.768928050994873
0,4771353600.0,11699,0.7470301389694214
0,4832524800.0,11849,0.7970257997512817
0,4893696000.0,11999,0.7567856311798096
0,4954867200.0,12149,0.6924322843551636
0,5016038400.0,12299,0.7599431276321411
0,5077209600.0,12449,0.924252986907959
0,5138380800.0,12599,0.7636991739273071
0,5199552000.0,12749,0.8064398169517517
0,5260723200.0,12899,1.1325112581253052
0,5321894400.0,13049,0.8404183983802795
0,5383065600.0,13199,0.7527354955673218
0,5444236800.0,13349,0.8465240597724915
0,5505408000.0,13499,0.83795166015625
0,5566579200.0,13649,0.7699460983276367
0,5627750400.0,13799,0.9721330404281616
0,5688921600.0,13949,0.7541326284408569
0,5750092800.0,14099,0.690780758857727
0,5811264000.0,14249,0.9137231111526489
0,5872435200.0,14399,0.7407482266426086
0,5933606400.0,14549,0.6362760066986084
0,5994777600.0,14699,0.8352097272872925
0,6055948800.0,14849,0.8427198529243469
0,6117120000.0,14999,0.7995284199714661
0,6178291200.0,15149,0.7729447484016418
0,6239462400.0,15299,0.7156094312667847
0,6300633600.0,15449,0.8378472328186035
0,6361804800.0,15599,0.8813034296035767
0,6422976000.0,15749,0.9401191473007202
0,6484147200.0,15899,0.9535605907440186
0,6545318400.0,16049,0.8671170473098755
0,6606489600.0,16199,0.6471945643424988
0,6667660800.0,16349,0.757961630821228
0,6728832000.0,16499,0.721177339553833
0,6790003200.0,16649,0.8882670402526855
