epoch,flops,step,train_value_accuracy,train_value_loss
0,4037120.0,9,0.71875,0.9762547016143799
0,8074240.0,19,0.78125,0.9453840851783752
0,12111360.0,29,0.78125,0.8765323162078857
0,16148480.0,39,0.71875,0.9581389427185059
0,20185600.0,49,0.625,1.0428078174591064
0,24222720.0,59,0.6875,0.9793742299079895
0,28259840.0,69,0.78125,0.9355831742286682
0,32296960.0,79,0.71875,0.9796096086502075
0,36334080.0,89,0.71875,0.9004101157188416
0,40371200.0,99,0.875,0.8673137426376343
0,44408320.0,109,0.8125,0.8925623297691345
0,48445440.0,119,0.6875,0.9616082310676575
0,52482560.0,129,0.75,0.8940483927726746
0,56519680.0,139,0.65625,0.9652915596961975
0,60556800.0,149,0.6875,0.9676175117492676
0,64593920.0,159,0.8125,0.9092397689819336
0,68631040.0,169,0.71875,0.9406446814537048
0,72668160.0,179,0.8125,0.9410144090652466
0,76705280.0,189,0.71875,1.0148242712020874
0,80742400.0,199,0.6875,0.9961847066879272
0,84779520.0,209,0.78125,0.8684657216072083
0,88816640.0,219,0.71875,1.0337116718292236
0,92853760.0,229,0.6875,0.9310057163238525
0,96890880.0,239,0.75,0.9499908685684204
0,100928000.0,249,0.8125,0.8854125142097473
0,104965120.0,259,0.8125,0.9294793009757996
0,109002240.0,269,0.78125,0.9315880537033081
0,113039360.0,279,0.6875,0.932424783706665
0,117076480.0,289,0.6875,0.9873719215393066
0,121113600.0,299,0.6875,0.9374807476997375
0,125150720.0,309,0.65625,0.9893510341644287
0,129187840.0,319,0.8125,0.8764564394950867
0,133224960.0,329,0.71875,0.9126609563827515
0,137262080.0,339,0.78125,0.8277742862701416
0,141299200.0,349,0.8125,0.9167274236679077
0,145336320.0,359,0.5625,0.9377822875976562
0,149373440.0,369,0.71875,0.8909183740615845
0,153410560.0,379,0.90625,0.7789826393127441
0,157447680.0,389,0.78125,0.9039644002914429
0,161484800.0,399,0.71875,0.979316771030426
0,165521920.0,409,0.625,1.0413581132888794
0,169559040.0,419,0.625,0.945935845375061
0,173596160.0,429,0.78125,0.8683302402496338
0,177633280.0,439,0.71875,0.9082024097442627
0,181670400.0,449,0.71875,0.8621772527694702
0,185707520.0,459,0.75,0.9511507749557495
0,189744640.0,469,0.75,0.9522882103919983
0,193781760.0,479,0.84375,0.9054294228553772
0,197818880.0,489,0.8125,0.9176819920539856
0,201856000.0,499,0.8125,0.8424538373947144
0,205893120.0,509,0.78125,0.8666547536849976
0,209930240.0,519,0.65625,0.9680128693580627
0,213967360.0,529,0.75,0.9576796293258667
0,218004480.0,539,0.9375,0.7924075722694397
0,222041600.0,549,0.8125,0.8360640406608582
0,226078720.0,559,0.71875,0.8507261872291565
0,230115840.0,569,0.75,0.8683565855026245
0,234152960.0,579,0.75,0.8541139364242554
0,238190080.0,589,0.75,0.9537866115570068
0,242227200.0,599,0.8125,0.9171625971794128
0,246264320.0,609,0.71875,0.89970862865448
0,250301440.0,619,0.8125,0.8139739036560059
0,254338560.0,629,0.8125,0.7523971199989319
0,258375680.0,639,0.71875,0.9281591176986694
0,262412800.0,649,0.71875,0.8866068124771118
0,266449920.0,659,0.59375,1.0362522602081299
0,270487040.0,669,0.75,0.8651680946350098
0,274524160.0,679,0.5625,0.9924857020378113
0,278561280.0,689,0.8125,0.8753008842468262
0,282598400.0,699,0.78125,0.7825919389724731
0,286635520.0,709,0.8125,0.789705753326416
0,290672640.0,719,0.71875,0.87375408411026
0,294709760.0,729,0.78125,0.8790111541748047
0,298746880.0,739,0.65625,0.9831168055534363
0,302784000.0,749,0.71875,1.0088098049163818
0,306821120.0,759,0.78125,0.901832103729248
0,310858240.0,769,0.6875,0.9483368396759033
0,314895360.0,779,0.8125,0.827492892742157
0,318932480.0,789,0.84375,0.7609217166900635
0,322969600.0,799,0.78125,0.8795976042747498
0,327006720.0,809,0.78125,0.9293190836906433
0,331043840.0,819,0.65625,0.9280835390090942
0,335080960.0,829,0.75,0.8218080997467041
0,339118080.0,839,0.6875,0.9124904274940491
0,343155200.0,849,0.75,0.8514755964279175
0,347192320.0,859,0.75,0.8395484685897827
0,351229440.0,869,0.8125,0.811783492565155
0,355266560.0,879,0.71875,0.8981883525848389
0,359303680.0,889,0.875,0.8673356771469116
0,363340800.0,899,0.8125,0.8761758804321289
0,367377920.0,909,0.78125,0.993883490562439
