epoch,flops,step,train_value_accuracy,train_value_loss
0,173596160.0,214,0.765625,0.9482285976409912
0,174403584.0,215,0.703125,0.9692562818527222
0,175211008.0,216,0.78125,0.9118751883506775
0,176018432.0,217,0.734375,0.9572906494140625
0,176825856.0,218,0.703125,1.0297298431396484
0,177633280.0,219,0.625,1.0312459468841553
0,178440704.0,220,0.765625,0.9624433517456055
0,179248128.0,221,0.734375,0.9819502830505371
0,180055552.0,222,0.6875,0.9884805083274841
0,180862976.0,223,0.8125,0.9074140787124634
0,181670400.0,224,0.765625,0.9517083764076233
0,182477824.0,225,0.78125,0.9429519176483154
0,183285248.0,226,0.671875,0.9964449405670166
0,184092672.0,227,0.765625,0.9486312866210938
0,184900096.0,228,0.65625,1.0164238214492798
0,185707520.0,229,0.640625,1.0096144676208496
0,186514944.0,230,0.6875,0.9860937595367432
0,187322368.0,231,0.71875,0.9379321336746216
0,188129792.0,232,0.65625,1.0108263492584229
0,188937216.0,233,0.765625,0.9248659610748291
0,189744640.0,234,0.734375,0.9452577233314514
0,190552064.0,235,0.71875,0.9908003807067871
0,191359488.0,236,0.703125,0.9642009735107422
0,192166912.0,237,0.65625,1.051888108253479
0,192974336.0,238,0.640625,1.0062273740768433
0,193781760.0,239,0.6875,0.9955048561096191
0,194589184.0,240,0.703125,0.9860435128211975
0,195396608.0,241,0.65625,1.023232102394104
0,196204032.0,242,0.71875,0.9680755734443665
0,197011456.0,243,0.796875,0.9376996159553528
0,197818880.0,244,0.6875,1.0100762844085693
0,198626304.0,245,0.78125,0.9426929354667664
0,199433728.0,246,0.703125,0.977902889251709
0,200241152.0,247,0.625,1.0360320806503296
0,201048576.0,248,0.6875,0.9722497463226318
0,201856000.0,249,0.8125,0.9519799947738647
0,202663424.0,250,0.75,0.9473361968994141
0,203470848.0,251,0.78125,0.9328937530517578
0,204278272.0,252,0.84375,0.9051143527030945
0,205085696.0,253,0.703125,0.9816585183143616
0,205893120.0,254,0.734375,0.9568475484848022
0,206700544.0,255,0.734375,0.9757919311523438
0,207507968.0,256,0.71875,1.0208923816680908
0,208315392.0,257,0.78125,0.9147793054580688
0,209122816.0,258,0.671875,0.9916267395019531
0,209930240.0,259,0.78125,0.9505593776702881
0,210737664.0,260,0.640625,1.0090540647506714
0,211545088.0,261,0.671875,1.0114431381225586
0,212352512.0,262,0.703125,0.981744647026062
0,213159936.0,263,0.6875,0.9782671928405762
0,213967360.0,264,0.65625,0.9937842488288879
0,214774784.0,265,0.734375,0.9433735013008118
0,215582208.0,266,0.6875,0.9743723273277283
0,216389632.0,267,0.671875,1.022523283958435
0,217197056.0,268,0.765625,0.9099240303039551
0,218004480.0,269,0.671875,0.9986840486526489
0,218811904.0,270,0.765625,0.9497100710868835
0,219619328.0,271,0.859375,0.9017753005027771
0,220426752.0,272,0.78125,0.9462082982063293
0,221234176.0,273,0.734375,0.9197852611541748
0,222041600.0,274,0.75,0.946449875831604
0,222849024.0,275,0.65625,1.0377509593963623
0,223656448.0,276,0.796875,0.9537699222564697
0,224463872.0,277,0.859375,0.9024633169174194
0,225271296.0,278,0.703125,0.9876021146774292
0,226078720.0,279,0.75,0.9447330236434937
0,226886144.0,280,0.75,0.9660513401031494
0,227693568.0,281,0.828125,0.8887218236923218
0,228500992.0,282,0.703125,0.9761912226676941
0,229308416.0,283,0.828125,0.894530177116394
0,230115840.0,284,0.703125,1.0231962203979492
0,230923264.0,285,0.71875,0.9978736639022827
0,231730688.0,286,0.671875,0.9648098945617676
0,232538112.0,287,0.75,0.9679335355758667
0,233345536.0,288,0.734375,0.9617288112640381
0,234152960.0,289,0.6875,0.9464156627655029
0,234960384.0,290,0.765625,0.9794507026672363
0,235767808.0,291,0.734375,0.9634820222854614
0,236575232.0,292,0.71875,0.9695580005645752
0,237382656.0,293,0.78125,0.9374538660049438
0,238190080.0,294,0.703125,0.9646438956260681
0,238997504.0,295,0.71875,1.000142216682434
0,239804928.0,296,0.75,0.912297785282135
0,240612352.0,297,0.6875,1.0009695291519165
0,241419776.0,298,0.734375,0.940111517906189
0,242227200.0,299,0.6875,0.9938243627548218
0,243034624.0,300,0.765625,0.917613685131073
0,243842048.0,301,0.796875,0.9035452604293823
0,244649472.0,302,0.765625,0.9679692983627319
0,245456896.0,303,0.703125,0.9646448493003845
0,246264320.0,304,0.703125,0.9782682061195374
0,247071744.0,305,0.765625,0.9724463224411011
0,247879168.0,306,0.78125,0.9288668632507324
0,248686592.0,307,0.8125,0.9094870090484619
0,249494016.0,308,0.71875,0.9238832592964172
0,250301440.0,309,0.859375,0.8985298871994019
0,251108864.0,310,0.8125,0.8783743381500244
0,251916288.0,311,0.765625,0.9474908113479614
0,252723712.0,312,0.765625,0.9547362327575684
0,253531136.0,313,0.78125,0.9465007781982422
0,254338560.0,314,0.71875,0.9942440986633301
0,255145984.0,315,0.828125,0.9450490474700928
0,255953408.0,316,0.84375,0.848683774471283
0,256760832.0,317,0.640625,1.034212589263916
0,257568256.0,318,0.734375,0.971693754196167
0,258375680.0,319,0.875,0.8440978527069092
0,259183104.0,320,0.671875,0.9794734716415405
0,259990528.0,321,0.75,0.9317829012870789
0,260797952.0,322,0.796875,0.9155663251876831
0,261605376.0,323,0.765625,0.9198331236839294
0,262412800.0,324,0.8125,0.8936347961425781
0,263220224.0,325,0.796875,0.9458128213882446
0,264027648.0,326,0.765625,0.9268482327461243
0,264835072.0,327,0.734375,1.0153250694274902
0,265642496.0,328,0.765625,0.9412322640419006
0,266449920.0,329,0.734375,0.9808531999588013
0,267257344.0,330,0.734375,0.9312982559204102
0,268064768.0,331,0.75,0.9308996200561523
0,268872192.0,332,0.71875,0.9331499338150024
0,269679616.0,333,0.71875,0.9811073541641235
0,270487040.0,334,0.75,0.9624037742614746
0,271294464.0,335,0.8125,0.9058598279953003
0,272101888.0,336,0.78125,0.9434595108032227
0,272909312.0,337,0.71875,0.992099940776825
0,273716736.0,338,0.734375,0.9988836050033569
0,274524160.0,339,0.875,0.8656264543533325
0,275331584.0,340,0.828125,0.9069927334785461
0,276139008.0,341,0.8125,0.9276217818260193
0,276946432.0,342,0.78125,0.943591296672821
0,277753856.0,343,0.734375,0.9703152179718018
0,278561280.0,344,0.765625,0.9715980887413025
0,279368704.0,345,0.625,1.0419094562530518
0,280176128.0,346,0.6875,1.0176036357879639
0,280983552.0,347,0.828125,0.8875080347061157
0,281790976.0,348,0.765625,0.9582569003105164
0,282598400.0,349,0.828125,0.8850904703140259
0,283405824.0,350,0.796875,0.9313114881515503
0,284213248.0,351,0.78125,0.9421375393867493
0,285020672.0,352,0.84375,0.8948379755020142
0,285828096.0,353,0.765625,0.9364919662475586
0,286635520.0,354,0.796875,0.9326666593551636
0,287442944.0,355,0.78125,0.9294916987419128
0,288250368.0,356,0.8125,0.9095616936683655
0,289057792.0,357,0.765625,0.9022595882415771
0,289865216.0,358,0.75,0.9438039064407349
0,290672640.0,359,0.71875,0.9757288694381714
0,291480064.0,360,0.71875,0.9790810346603394
0,292287488.0,361,0.765625,0.9210586547851562
0,293094912.0,362,0.78125,0.9448578953742981
0,293902336.0,363,0.78125,0.9270048141479492
0,294709760.0,364,0.75,0.9581165909767151
0,295517184.0,365,0.734375,0.9949249029159546
0,296324608.0,366,0.671875,0.9980472922325134
0,297132032.0,367,0.640625,1.0229274034500122
0,297939456.0,368,0.65625,0.9968080520629883
0,298746880.0,369,0.859375,0.9066523313522339
0,299554304.0,370,0.71875,0.9592458605766296
0,300361728.0,371,0.734375,0.9630409479141235
0,301169152.0,372,0.796875,0.929263710975647
0,301976576.0,373,0.71875,0.9550138711929321
0,302784000.0,374,0.734375,1.0028117895126343
0,303591424.0,375,0.75,0.9373748302459717
0,304398848.0,376,0.703125,1.015720009803772
0,305206272.0,377,0.71875,0.9539377093315125
0,306013696.0,378,0.765625,0.9497374892234802
0,306821120.0,379,0.765625,0.9685612320899963
0,307628544.0,380,0.765625,0.9363287091255188
0,308435968.0,381,0.6875,0.9815475344657898
0,309243392.0,382,0.84375,0.875074028968811
0,310050816.0,383,0.71875,0.982053279876709
0,310858240.0,384,0.671875,0.9816200733184814
0,311665664.0,385,0.796875,0.8973312377929688
0,312473088.0,386,0.640625,1.0291457176208496
0,313280512.0,387,0.703125,0.9604585766792297
0,314087936.0,388,0.796875,0.9241469502449036
0,314895360.0,389,0.703125,0.9852817058563232
0,315702784.0,390,0.75,0.9458698034286499
0,316510208.0,391,0.640625,1.0240827798843384
0,317317632.0,392,0.75,0.9933675527572632
0,318125056.0,393,0.78125,0.9020404815673828
0,318932480.0,394,0.71875,0.9957494735717773
0,319739904.0,395,0.765625,0.9351441860198975
0,320547328.0,396,0.765625,0.9557906985282898
0,321354752.0,397,0.75,0.9544740319252014
0,322162176.0,398,0.875,0.8840321898460388
0,322969600.0,399,0.8125,0.9263931512832642
0,323777024.0,400,0.59375,1.0512926578521729
0,324584448.0,401,0.828125,0.8638215065002441
0,325391872.0,402,0.78125,0.9182227849960327
0,326199296.0,403,0.796875,0.8831870555877686
0,327006720.0,404,0.625,1.031722903251648
0,327814144.0,405,0.78125,0.9387780427932739
0,328621568.0,406,0.65625,1.048439621925354
0,329428992.0,407,0.796875,0.9162342548370361
0,330236416.0,408,0.734375,1.0038427114486694
0,331043840.0,409,0.703125,0.9482948184013367
0,331851264.0,410,0.84375,0.9203397035598755
0,332658688.0,411,0.8125,0.9062608480453491
0,333466112.0,412,0.671875,0.9873248934745789
0,334273536.0,413,0.6875,0.9581461548805237
0,335080960.0,414,0.78125,0.9833453297615051
0,335888384.0,415,0.734375,0.9453724026679993
0,336695808.0,416,0.765625,0.9625139236450195
0,337503232.0,417,0.765625,0.9157185554504395
0,338310656.0,418,0.671875,1.0094590187072754
0,339118080.0,419,0.65625,0.9981675148010254
0,339925504.0,420,0.6875,0.9778451919555664
0,340732928.0,421,0.78125,0.9364399313926697
0,341540352.0,422,0.765625,0.9495089650154114
0,342347776.0,423,0.75,0.9533782601356506
0,343155200.0,424,0.640625,1.0143399238586426
0,343962624.0,425,0.65625,1.040374755859375
0,344770048.0,426,0.71875,0.9753227233886719
0,345577472.0,427,0.6875,1.014159917831421
0,346384896.0,428,0.84375,0.8968695998191833
0,347192320.0,429,0.78125,0.9350396394729614
0,347999744.0,430,0.6875,1.023298978805542
0,348807168.0,431,0.765625,0.9680507779121399
0,349614592.0,432,0.84375,0.8937979340553284
0,350422016.0,433,0.734375,0.966579020023346
0,351229440.0,434,0.703125,0.9803518652915955
0,352036864.0,435,0.8125,0.8929753303527832
0,352844288.0,436,0.828125,0.8889120221138
0,353651712.0,437,0.65625,1.0083138942718506
0,354459136.0,438,0.765625,0.9100021123886108
0,355266560.0,439,0.765625,0.9126152396202087
0,356073984.0,440,0.8125,0.8848134279251099
0,356881408.0,441,0.75,0.9119575023651123
0,357688832.0,442,0.703125,0.9909647703170776
0,358496256.0,443,0.765625,0.9821045994758606
0,359303680.0,444,0.75,0.9844526052474976
0,360111104.0,445,0.703125,0.9495026469230652
0,360918528.0,446,0.703125,1.000689148902893
0,361725952.0,447,0.734375,0.9726000428199768
0,362533376.0,448,0.734375,0.9587452411651611
0,363340800.0,449,0.75,0.960020124912262
0,364148224.0,450,0.734375,0.9669736623764038
0,364955648.0,451,0.640625,1.002433180809021
0,365763072.0,452,0.59375,1.0657663345336914
0,366570496.0,453,0.75,0.9509220719337463
0,367377920.0,454,0.609375,1.0188839435577393
0,368185344.0,455,0.75,0.9830909371376038
0,368992768.0,456,0.71875,0.975260853767395
0,369800192.0,457,0.71875,0.9873117208480835
0,370607616.0,458,0.765625,0.9667500257492065
0,371415040.0,459,0.765625,0.9565471410751343
0,372222464.0,460,0.671875,0.9890428781509399
0,373029888.0,461,0.703125,0.9953517913818359
0,373837312.0,462,0.796875,0.9324936866760254
0,374644736.0,463,0.734375,0.9495161771774292
0,375452160.0,464,0.6875,0.9541311860084534
0,376259584.0,465,0.671875,1.002219557762146
0,377067008.0,466,0.765625,0.939663827419281
0,377874432.0,467,0.796875,0.8841695189476013
0,378681856.0,468,0.765625,0.9429037570953369
0,379489280.0,469,0.796875,0.8949878215789795
0,380296704.0,470,0.734375,0.9425286054611206
0,381104128.0,471,0.859375,0.8281718492507935
0,381911552.0,472,0.625,1.08109712600708
0,382718976.0,473,0.75,0.913519024848938
0,383526400.0,474,0.78125,0.9785498380661011
0,384333824.0,475,0.71875,0.9503399729728699
0,385141248.0,476,0.875,0.8321295976638794
0,385948672.0,477,0.75,0.9296280145645142
0,386756096.0,478,0.6875,0.978363037109375
0,387563520.0,479,0.640625,1.026569128036499
0,388370944.0,480,0.71875,0.9772147536277771
0,389178368.0,481,0.703125,0.9925838708877563
0,389985792.0,482,0.8125,0.9291459321975708
0,390793216.0,483,0.75,0.981992781162262
0,391600640.0,484,0.75,0.9288957118988037
0,392408064.0,485,0.734375,0.9211940765380859
0,393215488.0,486,0.84375,0.9198821783065796
0,394022912.0,487,0.765625,0.9694768786430359
0,394830336.0,488,0.765625,0.9480316638946533
0,395637760.0,489,0.765625,0.9120599031448364
0,396445184.0,490,0.734375,0.9328081011772156
0,397252608.0,491,0.71875,0.947547435760498
0,398060032.0,492,0.65625,1.0311169624328613
0,398867456.0,493,0.71875,0.9461289644241333
0,399674880.0,494,0.8125,0.8794279098510742
0,400482304.0,495,0.828125,0.9152945280075073
0,401289728.0,496,0.796875,0.9264826774597168
0,402097152.0,497,0.75,0.948492705821991
0,402904576.0,498,0.671875,1.0277318954467773
0,403712000.0,499,0.796875,0.9422551393508911
0,404519424.0,500,0.859375,0.8441999554634094
0,405326848.0,501,0.640625,1.0344784259796143
0,406134272.0,502,0.78125,0.9219036102294922
0,406941696.0,503,0.796875,0.9545292854309082
0,407749120.0,504,0.796875,0.8930630683898926
0,408556544.0,505,0.875,0.8585445880889893
0,409363968.0,506,0.71875,0.9674292802810669
0,410171392.0,507,0.765625,0.9302977919578552
0,410978816.0,508,0.796875,0.911163866519928
0,411786240.0,509,0.8125,0.9420071840286255
0,412593664.0,510,0.640625,0.9894132018089294
0,413401088.0,511,0.78125,0.9334361553192139
0,414208512.0,512,0.78125,0.89924556016922
0,415015936.0,513,0.8125,0.9387357831001282
0,415823360.0,514,0.734375,0.9166020154953003
0,416630784.0,515,0.671875,0.9860379695892334
0,417438208.0,516,0.671875,0.9650535583496094
0,418245632.0,517,0.78125,0.9620956182479858
0,419053056.0,518,0.796875,0.8961732387542725
0,419860480.0,519,0.671875,0.9907150268554688
0,420667904.0,520,0.75,0.897631049156189
0,421475328.0,521,0.875,0.8992177248001099
0,422282752.0,522,0.84375,0.9070325493812561
0,423090176.0,523,0.703125,1.0372148752212524
0,423897600.0,524,0.71875,0.9612411260604858
0,424705024.0,525,0.6875,1.0075466632843018
0,425512448.0,526,0.71875,0.9687142968177795
0,426319872.0,527,0.6875,0.9629292488098145
0,427127296.0,528,0.71875,0.9452629685401917
0,427934720.0,529,0.671875,0.9831145405769348
0,428742144.0,530,0.734375,0.9747414588928223
0,429549568.0,531,0.703125,1.0256744623184204
0,430356992.0,532,0.609375,1.0557363033294678
0,431164416.0,533,0.84375,0.9148224592208862
0,431971840.0,534,0.8125,0.9421413540840149
0,432779264.0,535,0.78125,0.9401067495346069
0,433586688.0,536,0.75,0.9555184245109558
0,434394112.0,537,0.6875,1.0013954639434814
0,435201536.0,538,0.671875,0.9798428416252136
0,436008960.0,539,0.921875,0.8736424446105957
0,436816384.0,540,0.75,0.9576473236083984
0,437623808.0,541,0.78125,0.9352190494537354
0,438431232.0,542,0.734375,0.9918711185455322
0,439238656.0,543,0.828125,0.9017935991287231
0,440046080.0,544,0.734375,0.973707914352417
0,440853504.0,545,0.578125,1.0966222286224365
0,441660928.0,546,0.75,0.9248858094215393
0,442468352.0,547,0.796875,0.9373666644096375
0,443275776.0,548,0.71875,0.9679699540138245
0,444083200.0,549,0.765625,0.9317378997802734
0,444890624.0,550,0.734375,0.9637185335159302
0,445698048.0,551,0.734375,0.9482148885726929
0,446505472.0,552,0.765625,0.9796758890151978
0,447312896.0,553,0.78125,0.9023382067680359
0,448120320.0,554,0.6875,0.9856503009796143
0,448927744.0,555,0.703125,0.9610015153884888
0,449735168.0,556,0.671875,1.0167627334594727
0,450542592.0,557,0.6875,0.9906198978424072
0,451350016.0,558,0.796875,0.9536275863647461
0,452157440.0,559,0.640625,1.003623366355896
0,452964864.0,560,0.75,0.9489743113517761
0,453772288.0,561,0.703125,1.014850378036499
0,454579712.0,562,0.6875,0.9579435586929321
0,455387136.0,563,0.65625,1.0260475873947144
0,456194560.0,564,0.71875,0.9808684587478638
0,457001984.0,565,0.734375,0.9780097603797913
0,457809408.0,566,0.671875,0.9768455624580383
0,458616832.0,567,0.765625,0.9225125312805176
0,459424256.0,568,0.765625,0.9229081869125366
0,460231680.0,569,0.703125,0.989277184009552
0,461039104.0,570,0.734375,0.9494656324386597
0,461846528.0,571,0.8125,0.9025823473930359
0,462653952.0,572,0.78125,0.9194112420082092
0,463461376.0,573,0.6875,1.0535956621170044
0,464268800.0,574,0.6875,1.008934497833252
0,465076224.0,575,0.65625,1.0292508602142334
0,465883648.0,576,0.765625,0.9289092421531677
0,466691072.0,577,0.796875,0.8956842422485352
0,467498496.0,578,0.71875,0.9763032793998718
0,468305920.0,579,0.734375,0.9709044694900513
0,469113344.0,580,0.625,1.0300527811050415
0,469920768.0,581,0.65625,1.0501493215560913
0,470728192.0,582,0.75,0.9480297565460205
0,471535616.0,583,0.75,0.9806802272796631
0,472343040.0,584,0.75,0.9432670474052429
0,473150464.0,585,0.796875,0.9472131729125977
0,473957888.0,586,0.625,1.0375235080718994
