epoch,flops,step,train_value_loss
0,119992320.0,29,1.0377197265625
0,239984640.0,59,0.9781159162521362
0,359976960.0,89,0.9699031114578247
0,479969280.0,119,0.988763689994812
0,599961600.0,149,1.0119221210479736
0,719953920.0,179,0.9827309846878052
0,839946240.0,209,0.9200427532196045
0,959938560.0,239,0.9758574366569519
0,1079930880.0,269,1.00727379322052
0,1199923200.0,299,0.9258193969726562
0,1319915520.0,329,0.9058429598808289
0,1439907840.0,359,0.8997385501861572
0,1559900160.0,389,0.8312764167785645
0,1679892480.0,419,0.9866631031036377
0,1799884800.0,449,0.9342857599258423
0,1919877120.0,479,0.9408071637153625
0,2039869440.0,509,0.9271467328071594
0,2159861760.0,539,0.962350070476532
0,2279854080.0,569,0.8999296426773071
0,2399846400.0,599,1.0260735750198364
0,2519838720.0,629,0.904633641242981
0,2639831040.0,659,1.0806323289871216
0,2759823360.0,689,0.9115828275680542
0,2879815680.0,719,1.1018474102020264
0,2999808000.0,749,0.9584577679634094
0,3119800320.0,779,0.9313864707946777
0,3239792640.0,809,0.9202945232391357
0,3359784960.0,839,0.8759811520576477
0,3479777280.0,869,0.8315454721450806
0,3599769600.0,899,0.8936253786087036
0,3719761920.0,929,0.9834085702896118
0,3839754240.0,959,0.9390986561775208
0,3959746560.0,989,0.9611751437187195
0,4079738880.0,1019,1.0287357568740845
0,4199731200.0,1049,0.9152487516403198
0,4319723520.0,1079,0.9519016742706299
0,4439715840.0,1109,0.9693039655685425
0,4559708160.0,1139,0.9039707183837891
0,4679700480.0,1169,0.8163330554962158
0,4799692800.0,1199,0.8988199234008789
0,4919685120.0,1229,0.9494955539703369
0,5039677440.0,1259,0.9167448282241821
0,5159669760.0,1289,0.9497296810150146
0,5279662080.0,1319,0.9609619975090027
0,5399654400.0,1349,0.9352210760116577
0,5519646720.0,1379,0.9206547737121582
0,5639639040.0,1409,0.9692346453666687
0,5759631360.0,1439,0.9329527616500854
0,5879623680.0,1469,0.8586175441741943
0,5999616000.0,1499,0.8637334108352661
0,6119608320.0,1529,0.9672315120697021
0,6239600640.0,1559,0.899115264415741
0,6359592960.0,1589,0.950343906879425
0,6479585280.0,1619,0.8648891448974609
0,6599577600.0,1649,0.855766236782074
0,6719569920.0,1679,0.896945059299469
0,6839562240.0,1709,0.8742184638977051
0,6959554560.0,1739,1.0351108312606812
0,7079546880.0,1769,0.9002066254615784
0,7199539200.0,1799,0.8910320997238159
0,7319531520.0,1829,0.8983999490737915
0,7439523840.0,1859,0.855595588684082
